employee_id,full_name,gender,department_id,job_title,hire_date,employee_status,termination_date,marital_status,email,base_salary
1670,Bukola Walker,Female,6,Operations Manager,8/9/2020,Active,,Divorced,bukola.walker@abcorp.com,332056.74
1671,Chukwuemeka Eze,Female,8,Product Developer,18-Oct-12,Active,,Married,chukwuemeka.eze@abcorp.com,615477.47
1672,Bisi Garcia,Male,10,Supply Chain Analyst,12/14/2017,Terminated,25-Oct-20,Divorced,bisi.garcia@abcorp.com,914859.97
1673,Jennifer Nwosu,Male,5,Financial Analyst,7/18/2020,On Leave,,,jennifer.nwosu29@abcorp.com,799220.26
1674,Tunde Danjuma,Male,9,Legal Assistant,6/19/2025,Terminated,5/5/2023,Divorced,tunde.danjuma@abcorp.com,360845.87
1675,Folake Moore,Male,2,Sales Associate,22-Dec-11,Terminated,10/5/2023,,folake.moore@abcorp.com,931194.41
1676,David Okafor,,9,Contracts Manager,8/4/2021,Active,,Divorced,DAVID.OKAFOR@ABCORP.COM,433529.82
1677,  Sarah Afolabi ,Male,8,Product Developer,1/21/2014,Terminated,16-09-2022,Married,sarah.afolabi@abcorp.com,265386.45
1678,Jessica Allen,Male,10,PROCUREMENT OFFICER,20-Dec-09,Terminated,,,jessica.allen@abcorp.com,"NGN 941,672.15"
1679,Grace Danjuma,Female,8,R&D Engineer,11/7/2018,Active,,Divorced,grace.danjuma@abcorp.com,549745.46
1680,Amanda Okoro,Male,10,Procurement Officer,3/31/2021,Terminated,2/4/2023,Married,,
1681,David Adeyemi,Male,10,Supply Chain Analyst,17-Jan-14,Active,,Divorced,david.adeyemi@abcorp.com,449334.64
1682,John Moore,Male,5,Finance Manager,17-03-2016,Terminated,8-Jan-18,,john.moore25@abcorp.com,947873.52
1683,David Adekunle,Male,6,Operations Manager,17-Sep-07,Active,,Widowed,,196899.35
1684,  Barbara Sanchez ,,9,legal assistant,6/21/2013,Terminated,5-Dec-23,,barbara.sanchez18@abcorp.com,308433.21
1685,  Grace Yusuf ,Female,5,financial analyst,11/30/2020,Active,,Single,grace.yusuf@abcorp.com,584229.63
1686,MICHAEL CLARK,Female,9,  Legal Assistant ,16-Dec-31,Active,,,MICHAEL.CLARK@ABCORP.COM,909971.44
1687,chukwuemeka balogun,Male,5,Financial Analyst,11/9/2017,On Leave,,Divorced,chukwuemeka.balogun@abcorp.com,"NGN 447,427.02"
1688,  Zainab Balogun ,Female,7,CUSTOMER SERVICE REP,19-Aug-31,Active,,Divorced,zainab.balogun63@abcorp.com,"NGN 158,343.77"
1689,chinedu anderson,Male,3,SEO Specialist,9/2/2018,Terminated,16/11/20,,chinedu.anderson@abcorp.com,377763.86
1690,Michelle Eze,Male,9,  Legal Counsel ,20-Apr-04,Active,,Single,michelle.eze@abcorp.com,760033.13
1691,Brian Allen,Male,4,DATA ANALYST,15-Jun-29,Active,,Married,brian.allen@abcorp.com,430093.77
1692,TUNDE ADEKUNLE,Female,1,  HR Business Partner ,10/12/2015,Terminated,4/12/2020,,tunde.adekunle@abcorp.com,239092.64
1693,Susan Clark,Male,1,HR Business Partner,15-Jan-15,Active,,Widowed,susan.clark29@abcorp.com,"NGN 178,156.18"
1694,Grace Aliyu,Male,8,Innovation Lead,21-10-2017,Terminated,7-Feb-22,Married,grace.aliyu@abcorp.com,379490.81
1695,Musa Martinez,Male,8,Lab Technician,22-Dec-20,On Leave,,Married,musa.martinez81@abcorp.com,903504.87
1696,Nancy Rodriguez,Male,4,IT Support Analyst,12/28/2022,Terminated,3/2/2023,,nancy.rodriguez@abcorp.com,839950.95
1697,Paul Brown,Male,4,Data Analyst,3/9/2021,Terminated,27-Feb-23,Widowed,paul.brown@abcorp.com,458776.54
1698,  Bisi Martinez ,,6,  Warehouse Supervisor ,3/10/2017,Active,,Widowed,bisi.martinez@abcorp.com,738254.1
1699,  Barbara Chukwu ,Female,4,IT Support Analyst,22-05-2017,On Leave,,Single,barbara.chukwu@abcorp.com,812603.61
1700,Sandra Davis,Female,3,SEO Specialist,12/3/2021,Active,,,sandra.davis@abcorp.com,930899.78
1701,  NGOZI ALLEN ,Male,10,Vendor Coordinator,19-Dec-12,Terminated,14-Jan-21,Single,ngozi.allen@abcorp.com,858483.09
1702,Bisi White,Female,5,Financial Analyst,18-Dec-23,On Leave,,Widowed,,862838.16
1703,  Edward Chukwu ,Male,1,  HR Manager ,9/11/2022,Active,,Widowed,edward.chukwu@abcorp.com,946077.36
1704,Robert Yusuf,Female,4,Systems Administrator,19-Apr-06,Active,,,robert.yusuf@abcorp.com,792516.82
1705,Edward Ibrahim,Female,2,Regional Sales Lead,7/14/2022,On Leave,,,edward.ibrahim@abcorp.com,168405.97
1706,barbara jones,Male,1,  Recruiter ,12/4/2021,Active,,,barbara.jones@abcorp.com,848721.15
1707,Barbara Lewis,Male,1,HR Business Partner,11/23/2017,Active,,Married,,213529.57
1708,kelechi robinson,Male,8,R&D Engineer,9/10/2020,Active,,Married,kelechi.robinson70@abcorp.com,301476.47
1709,  CHIAMAKA PEREZ ,Female,9,Paralegal,17-Jun-12,Active,,Divorced,chiamaka.perez@abcorp.com,924511.23
1710,Ashley Garcia,Female,1,HR Officer,18-Jul-28,On Leave,,Divorced,ashley.garcia@abcorp.com,605360.9
1711,Melissa Walker,Male,4,IT Manager,11/29/2016,Terminated,16-Dec-19,Widowed,melissa.walker@abcorp.com,906170.51
1712,sarah chukwu,Female,3,Brand Executive,2/6/2019,Active,,,sarah.chukwu24@abcorp.com,163111.49
1713,Adaeze Abubakar,Male,8,Innovation Lead,23-Feb-12,Active,,Widowed,ADAEZE.ABUBAKAR86@ABCORP.COM,919151.53
1714,  Sandra Anderson ,Male,5,  Accountant ,10/18/2018,Active,,,sandra.anderson@abcorp.com,573709.38
1715,Fatima Danjuma,Male,4,Data Analyst,9/20/2022,On Leave,,Divorced,fatima.danjuma@abcorp.com,374425.07
1716,Ifeoma Lewis,Male,4,SYSTEMS ADMINISTRATOR,21-Apr-26,Active,,Divorced,ifeoma.lewis97@abcorp.com,407323.95
1717,Tunde Allen,Female,3,Content Strategist,9/21/2023,Active,,Married,tunde.allen46@abcorp.com,536042.5
1718,TUNDE PEREZ,Male,5,FINANCIAL ANALYST,4/1/2023,Terminated,31-05-2024,Married,tunde.perez@abcorp.com,158731.21
1719,  Charles Aliyu ,Female,9,Compliance Officer,21-Aug-29,On Leave,,Divorced,charles.aliyu36@abcorp.com,635233.98
1720,  Charles Chukwu ,Female,9,  legal counsel ,22-Jan-19,Terminated,26-Oct-23,Married,CHARLES.CHUKWU@ABCORP.COM,376327.14
1721,David Rodriguez,Male,2,Sales Associate,10/16/2031,Active,,Single,david.rodriguez@abcorp.com,480113.43
1722,Barbara Balogun,Female,3,MARKETING ANALYST,22-07-2023,Active,,Married,,
1723,Karen Rodriguez,Female,6,WAREHOUSE SUPERVISOR,6/23/2024,Terminated,2/10/2024,,karen.rodriguez@abcorp.com,"NGN 707,699.80"
1724,Fatima Thomas,Male,7,Customer Success Manager,16-Sep-15,Active,,,fatima.thomas72@abcorp.com,460735.83
1725,Kimberly Johnson,Female,10,Buyer,23-Aug-20,Active,,Married,kimberly.johnson@abcorp.com,896466.83
1726,Musa Okonkwo,Female,1,HR Manager,10/5/2021,Active,,,,159888.27
1727,  NGOZI ANDERSON ,,9,  Legal Assistant ,3/18/2014,On Leave,,Married,,
1728,  george uzoma ,Male,2,Sales Representative,2/16/2019,Terminated,20-Feb-21,,george.uzoma54@abcorp.com,
1729,Yusuf Davis,Male,8,R&D ENGINEER,2/28/2015,Active,,,yusuf.davis@abcorp.com,595955.85
1730,Patricia Williams,Female,7,Client Relations Officer,8/17/2019,Active,,,patricia.williams@abcorp.com,851100.66
1731,Kimberly Smith,Male,10,Supply Chain Analyst,8/4/2021,Active,,Married,kimberly.smith@abcorp.com,220732.8
1732,Bukola Walker,Female,7,Customer Success Manager,21-Jul-04,Active,,Widowed,bukola.walker@abcorp.com,688126.35
1733,kemi harris,Female,8,Innovation Lead,8/18/2022,Active,,Divorced,kemi.harris@abcorp.com,629034.04
1734,Daniel Garcia,Female,2,Sales Associate,2/6/2021,Terminated,1-Aug-21,Single,daniel.garcia@abcorp.com,741769.01
1735,Ronald Sanchez,Female,4,IT Manager,9/12/2018,Active,,,ronald.sanchez82@abcorp.com,274560.95
1736,  Elizabeth Ramirez ,Female,4,systems administrator,5/25/2018,Terminated,1/31/2019,Single,,386627.26
1737,Nancy Smith,Female,6,Warehouse Supervisor,3/16/2019,Active,,Widowed,nancy.smith@abcorp.com,624668.95
1738,  Anthony Allen ,Male,7,Call Center Lead,15-12-2021,Terminated,10/2/2023,Widowed,,539958.72
1739,Kenneth Uzoma,,4,  IT Manager ,4/6/2020,Active,,Divorced,kenneth.uzoma@abcorp.com,640973.8
1740,Amaka Ogundipe,Female,10,supply chain analyst,23-Dec-27,Terminated,,Divorced,amaka.ogundipe@abcorp.com,871809.4
1741,Bisi Wilson,Female,4,Software Engineer,6/5/2019,On Leave,,,BISI.WILSON@ABCORP.COM,296142.24
1742,richard okafor,Male,3,SEO Specialist,4/24/2021,Active,,Widowed,RICHARD.OKAFOR@ABCORP.COM,570140.18
1743,David Garcia,Female,6,Warehouse Supervisor,19-Jul-02,Active,,Married,david.garcia74@abcorp.com,307213.64
1744,Joseph Jackson,Male,4,IT Support Analyst,26-08-2016,Active,,,joseph.jackson8@abcorp.com,159732.34
1745,Carol Balogun,Male,8,Lab Technician,5/14/2020,Active,,Married,carol.balogun@abcorp.com,793095.96
1746,Ngozi Nwosu,Female,6,Operations Manager,17-Dec-11,Active,,Widowed,,406390.06
1747,thomas wilson,Female,3,Marketing Manager,21-Sep-19,Active,,Widowed,THOMAS.WILSON@ABCORP.COM,203067.18
1748,Nneka Yusuf,Female,5,Payroll Officer,20-Sep-25,Active,,,nneka.yusuf@abcorp.com,629473.51
1749,David Okoro,Female,5,Finance Manager,21-Aug-31,Active,,Divorced,david.okoro@abcorp.com,303013.26
1750,Tunde Allen,Male,5,Accountant,9/22/2015,Active,,,tunde.allen@abcorp.com,615399.22
1751,  Amaka Harris ,Female,6,Operations Manager,19-May-24,Terminated,13-Jan-22,Widowed,AMAKA.HARRIS78@ABCORP.COM,249543.42
1752,ADAEZE THOMAS,Female,4,Data Analyst,15-Jul-28,Terminated,28-Jun-20,Single,adaeze.thomas@abcorp.com,294883.78
1753,Richard Walker,Female,4,Software Engineer,22-May-28,Active,,Single,richard.walker@abcorp.com,377350.48
1754,Robert Jackson,Female,4,it support analyst,4/19/2019,Terminated,,Married,robert.jackson@abcorp.com,"NGN 365,783.33"
1755,Chidi Bello,Male,1,HR Manager,12/7/2022,Active,,,chidi.bello@abcorp.com,335744.58
1756,  Robert Moore ,Female,4,Systems Administrator,19-Nov-24,Active,,Divorced,,556047.47
1757,Ngozi Afolabi,Male,4,  Data Analyst ,18-Dec-17,Active,,Married,ngozi.afolabi@abcorp.com,852184.45
1758,Tayo Okonkwo,Female,1,HR Business Partner,11/19/2023,Active,,Widowed,tayo.okonkwo30@abcorp.com,879278.92
1759,john uzoma,Female,1,hr manager,4/1/2016,Active,,Single,john.uzoma@abcorp.com,570203.1
1760,Ngozi Taylor,Male,4,Software Engineer,12/18/2021,Terminated,2/9/2024,Married,ngozi.taylor@abcorp.com,
1761,Emeka Moore,Male,8,innovation lead,14-07-2023,Terminated,,Married,emeka.moore2@abcorp.com,287435.64
1762,  Thomas Nwosu ,Female,10,Vendor Coordinator,3/9/2020,Active,,Married,thomas.nwosu@abcorp.com,
1763,  Daniel Jackson ,Female,9,CONTRACTS MANAGER,22-Apr-05,Active,,,daniel.jackson@abcorp.com,351143.85
1764,Musa Davis,Female,7,Client Relations Officer,11/5/2018,Active,,Divorced,musa.davis@abcorp.com,770057.65
1765,Charles Johnson,Male,8,PRODUCT DEVELOPER,20-Jun-16,Active,,,charles.johnson@abcorp.com,482640.02
1766,  GRACE HARRIS ,Female,2,  Sales Associate ,19-04-2018,On Leave,,,GRACE.HARRIS62@ABCORP.COM,415161.9
1767,Emily Balogun,Female,1,HR BUSINESS PARTNER,11/7/2019,On Leave,,,emily.balogun@abcorp.com,190733.08
1768,  Brian Jones ,,7,support agent,5/22/2029,Active,,,brian.jones19@abcorp.com,307067.39
1769,Tunde Danjuma,Male,7,CALL CENTER LEAD,16-05-2021,Active,,Single,tunde.danjuma5@abcorp.com,536131.66
1770,Nneka Thompson,Female,8,Product Developer,21-Jun-21,Terminated,9/11/2022,,nneka.thompson88@abcorp.com,621823.67
1771,  emily yusuf ,Female,7,Customer Service Rep,20-08-2021,On Leave,,Divorced,emily.yusuf29@abcorp.com,325162.05
1772,Sandra Martin,Female,5,Financial Analyst,9/20/2017,Terminated,25/05/22,Single,SANDRA.MARTIN@ABCORP.COM,474739.77
1773,EDWARD AFOLABI,Male,7,Client Relations Officer,21-08-2017,Active,,,edward.afolabi@abcorp.com,624756.83
1774,  Karen Brown ,Male,8,  R&D ENGINEER ,5/14/2015,Active,,Divorced,karen.brown@abcorp.com,682846.59
1775,James Eze,Male,7,Client Relations Officer,16-03-2016,Terminated,8-Apr-19,,,640189.57
1776,Chidi Ramirez,Female,1,HR Business Partner,10/18/2019,Active,,,chidi.ramirez@abcorp.com,395119.01
1777,Yusuf Nwosu,Female,3,Marketing Manager,5/31/2015,Active,,,yusuf.nwosu58@abcorp.com,728215.78
1778,Musa Lewis,Male,8,Research Scientist,1/31/2019,Active,,Married,musa.lewis33@abcorp.com,800015.05
1779,Mark Sanchez,Female,10,  purchasing manager ,1/31/2015,Active,,Widowed,mark.sanchez@abcorp.com,183620.38
1780,Mary White,Female,6,Process Engineer,8/3/2019,Active,,Single,mary.white@abcorp.com,318849.41
1781,Bisi Nnamdi,Male,8,Innovation Lead,19-02-2021,Terminated,7/24/2023,Divorced,bisi.nnamdi@abcorp.com,783470.63
1782,  Chidi Aliyu ,Female,5,FINANCIAL ANALYST,7/17/2028,Terminated,7-Nov-19,Divorced,,333376.68
1783,Anthony Moore,Female,1,Training Coordinator,3/23/2021,On Leave,,Divorced,anthony.moore@abcorp.com,614140.99
1784,emeka moore,Male,1,HR Business Partner,23-11-2015,Terminated,2-Oct-17,Single,emeka.moore@abcorp.com,285218.11
1785,kelechi yusuf,Male,2,Sales Manager,5/12/2016,Active,,Single,kelechi.yusuf@abcorp.com,922114.94
1786,Adaeze Garcia,Female,2,Account Executive,16-Dec-23,On Leave,,Married,adaeze.garcia3@abcorp.com,646273.58
1787,Tunde Wilson,Female,1,Recruiter,19-May-14,Active,,,tunde.wilson@abcorp.com,646860.07
1788,Michelle Jackson,Female,7,  Support Agent ,16-03-2022,Active,,Single,,"NGN 300,464.42"
1789,FEMI OGUNDIPE,Male,3,Marketing Analyst,21-Sep-01,Terminated,,,femi.ogundipe@abcorp.com,730722.94
1790,Chiamaka Williams,,1,Recruiter,6/16/2022,Terminated,13-Jun-23,Married,chiamaka.williams@abcorp.com,930103.64
1791,Barbara Rodriguez,Male,6,Operations Analyst,25-01-2016,On Leave,,Divorced,barbara.rodriguez74@abcorp.com,790297.27
1792,MELISSA YUSUF,Female,2,Regional Sales Lead,6/9/2023,Active,,Widowed,melissa.yusuf@abcorp.com,259513.31
1793,Susan Okoro,Male,10,Buyer,11/27/2023,Active,,Divorced,susan.okoro@abcorp.com,"NGN 843,353.75"
1794,Emily Nwosu,Female,1,Training Coordinator,18-Jan-24,On Leave,,,emily.nwosu71@abcorp.com,493778.49
1795,kelechi bello,Male,10,Procurement Officer,22-Dec-05,Active,,,kelechi.bello15@abcorp.com,302931.95
1796,jennifer abubakar,Male,1,HR Officer,22-Sep-02,Active,,Married,jennifer.abubakar1@abcorp.com,"NGN 723,789.20"
1797,Fatima Chukwu,Female,7,Call Center Lead,18-08-2022,Active,,,fatima.chukwu@abcorp.com,432542.55
1798,Ashley Ogundipe,Male,1,HR Officer,23-May-24,Terminated,10/24/2023,Widowed,ashley.ogundipe37@abcorp.com,
1799,  Kimberly Eze ,Female,8,Lab Technician,1/9/2018,Active,,Married,kimberly.eze31@abcorp.com,457665.32
1800,Richard Bello,Female,7,Customer Service Rep,15-Sep-15,Active,,Married,richard.bello32@abcorp.com,684757.54
1801,karen johnson,Female,9,Contracts Manager,15-05-2021,Active,,Widowed,karen.johnson40@abcorp.com,489878.94
1802,  Richard Uzoma ,Female,10,Purchasing Manager,30-09-2017,Active,,Divorced,richard.uzoma@abcorp.com,544520.44
1803,Yusuf Ogundipe,Female,9,  Legal Counsel ,2/16/2025,Terminated,12/12/2020,Married,YUSUF.OGUNDIPE48@ABCORP.COM,355165.23
1804,Segun Thompson,Male,2,Account Executive,23-Nov-15,Terminated,10/6/2024,Single,segun.thompson22@abcorp.com,
1805,Barbara Thomas,Male,10,Vendor Coordinator,15-Jan-01,Terminated,30-11-2018,Widowed,BARBARA.THOMAS95@ABCORP.COM,
1806,Bisi Balogun,Male,3,Content Strategist,3/2/2020,Terminated,7/9/2022,,bisi.balogun93@abcorp.com,651704.45
1807,James Okafor,Female,1,Training Coordinator,12/16/2018,On Leave,,Widowed,james.okafor@abcorp.com,272991.76
1808,Uche Aliyu,,10,Buyer,22-May-29,Active,,Widowed,uche.aliyu@abcorp.com,373340.31
1809,Anthony Ogundipe,Male,10,Procurement Officer,7/12/2023,Active,,Single,anthony.ogundipe@abcorp.com,240531.91
1810,ifeoma rodriguez,Male,1,Training Coordinator,21-Oct-21,Active,,Married,ifeoma.rodriguez68@abcorp.com,357726.58
1811,  Chidi Ramirez ,Male,9,Compliance Officer,22-Jan-03,Active,,Widowed,chidi.ramirez@abcorp.com,407473.93
1812,  Patricia Robinson ,Male,2,  Account Executive ,6/11/2016,On Leave,,,patricia.robinson25@abcorp.com,794298.62
1813,  Karen Musa ,Female,7,Customer Service Rep,23-Nov-30,Terminated,,Divorced,karen.musa19@abcorp.com,611108.01
1814,Jennifer Chukwu,Female,8,Research Scientist,20-Sep-08,Active,,Single,,189082.52
1815,Karen Afolabi,Female,10,PROCUREMENT OFFICER,17-Aug-23,Active,,Divorced,karen.afolabi@abcorp.com,189198.33
1816,  Paul Balogun ,Male,7,Call Center Lead,21-Nov-20,Active,,,paul.balogun@abcorp.com,772891.04
1817,Daniel Okoro,Male,9,legal assistant,4/13/2023,Active,,,daniel.okoro@abcorp.com,587982.14
1818,  Nancy Bello ,Male,3,Marketing Analyst,2/8/2016,Active,,,nancy.bello@abcorp.com,666148.86
1819,Amanda Nnamdi,Male,2,ACCOUNT EXECUTIVE,23-09-2023,Active,,Widowed,amanda.nnamdi@abcorp.com,935766.71
1820,Ifeoma Robinson,Female,6,Process Engineer,8/30/2022,Active,,Married,IFEOMA.ROBINSON@ABCORP.COM,217685.49
1821,  Robert Allen ,Male,2,ACCOUNT EXECUTIVE,17-Sep-15,Terminated,14-Aug-22,Married,robert.allen93@abcorp.com,"NGN 522,546.16"
1822,SEGUN BALOGUN,Male,4,Data Analyst,17-Mar-06,Active,,,segun.balogun@abcorp.com,327503.06
1823,  MELISSA BROWN ,Male,4,IT Manager,10/1/2016,Terminated,21-Mar-18,Married,melissa.brown@abcorp.com,"NGN 181,368.92"
1824,  bukola uzoma ,Male,8,Innovation Lead,19-Jul-26,Terminated,11/18/2024,Single,bukola.uzoma4@abcorp.com,173518.58
1825,Chukwuemeka Adekunle,Female,8,PRODUCT DEVELOPER,7/3/2023,On Leave,,,chukwuemeka.adekunle@abcorp.com,152459.29
1826,Elizabeth Davis,Female,2,Sales Associate,4/12/2018,Active,,Widowed,ELIZABETH.DAVIS@ABCORP.COM,261434.92
1827,Segun Aliyu,Female,6,Logistics Coordinator,9/10/2019,Active,,Divorced,segun.aliyu@abcorp.com,385158.71
1828,MICHELLE AFOLABI,Female,7,Customer Service Rep,10/20/2028,Active,,Single,michelle.afolabi@abcorp.com,901076.17
1829,Patricia Uzoma,Male,8,Research Scientist,5/8/2018,Active,,Single,patricia.uzoma@abcorp.com,422426.72
1830,Charles Thompson,Male,9,Paralegal,4/4/2018,Active,,Single,CHARLES.THOMPSON@ABCORP.COM,572247.9
1831,Sarah Danjuma,Male,4,IT Support Analyst,27-03-2022,Terminated,9/12/2022,Single,sarah.danjuma@abcorp.com,
1832,Amaka Johnson,Female,5,Auditor,16-Nov-09,On Leave,,,amaka.johnson@abcorp.com,763302.79
1833,Kenneth Garcia,Female,3,seo specialist,15-10-2023,Terminated,29/01/24,,kenneth.garcia@abcorp.com,167018.69
1834,  Amaka Allen ,Male,5,  Accountant ,23-Sep-15,Active,,,amaka.allen@abcorp.com,709742.07
1835,George Adeyemi,Male,5,Auditor,2/15/2023,Terminated,9/13/2024,Divorced,george.adeyemi@abcorp.com,345169.44
1836,Tayo Danjuma,Male,3,SEO Specialist,21-Nov-03,Active,,Single,tayo.danjuma@abcorp.com,622409.71
1837,Paul White,Male,4,Software Engineer,21-Apr-20,On Leave,,Widowed,paul.white@abcorp.com,763192.8
1838,NANCY MOORE,Male,4,IT Manager,6/12/2023,On Leave,,,nancy.moore@abcorp.com,816023.97
1839,GRACE JONES,Male,2,Regional Sales Lead,8/25/2020,Active,,Single,grace.jones@abcorp.com,"NGN 925,594.05"
1840,Elizabeth Walker,Female,1,HR Business Partner,7/29/2019,On Leave,,,elizabeth.walker@abcorp.com,"NGN 663,658.57"
1841,Kelechi Afolabi,Male,1,HR Business Partner,7/16/2026,Active,,Widowed,kelechi.afolabi@abcorp.com,594371.59
1842,David Allen,Female,1,HR Business Partner,11/20/2016,Terminated,6/22/2021,Married,DAVID.ALLEN@ABCORP.COM,256132.54
1843,William Ogundipe,Male,4,IT Support Analyst,8/9/2022,Active,,,william.ogundipe@abcorp.com,487519.65
1844,tunde balogun,Female,2,  Sales Associate ,30-04-2018,Active,,,,918990.27
1845,Adaeze Ibrahim,Male,4,Systems Administrator,4/17/2019,Active,,Single,adaeze.ibrahim@abcorp.com,874034.23
1846,Edward Lee,Male,2,Sales Manager,17-Dec-05,Active,,Married,edward.lee@abcorp.com,777515.64
1847,Joseph Thomas,Male,9,paralegal,7/31/2019,Active,,Married,joseph.thomas@abcorp.com,544260.87
1848,Linda Afolabi,Female,4,Systems Administrator,10/23/2020,On Leave,,Single,linda.afolabi70@abcorp.com,677128.43
1849,ahmed smith,Female,9,Contracts Manager,5/3/2016,Active,,Widowed,ahmed.smith@abcorp.com,766072.17
1850,Anthony Allen,Female,4,Systems Administrator,21-Dec-28,Terminated,15-Aug-22,Single,anthony.allen5@abcorp.com,788708.08
